IdLimite,LIMITE_DIARIO_ANTERIOR,LIMITE_DIARIO_ACTUAL,FECHA_ACTUALIZACION_DIA,LIMITE_SEMANA_ANTERIOR,LIMITE_SEMANA_ACTUAL,FECHA_ACTUALIZACION_SEMANA,LIMITE_MENSUAL_ANTERIOR,LIMITE_MENSUAL_ACTUAL,FECHA_ACTUALIZACION_MENSUAL,LIMITE_PERDIDA_DIARIO_ANTERIOR,LIMITE_PERDIDA_DIARIO_ACTUAL,FECHA_ACTUAL_DIARIO_PERDIDA,LIMITE_PERDIDA_SEMANA_ANTERIOR,LIMITE_PERDIDA_SEMANA_ACTUAL,FECHA_ACTUAL_SEMANA_PERDIDA,LIMITE_PERDIDA_MES_ANTERIOR ,LIMITE_PERDIDA_MES_ACTUAL,FECHA_ACTUAL_MES_PERDIDA ,TIEMPO_ACTIVIDAD_SESSION,IdUsuario,ESTADO
684,703585.75,378592.55,4/8/2019 0:00,563682.48,546031.08,11/18/2018 0:00,122459.09,986328.78,6/30/2019 0:00,189296.28,113577.77,6/30/2019 0:00,281841.24,112736.50,6/30/2019 0:00,73475.45,12245.91,6/30/2019 0:00,10,684,Disponible
685,88597.58,332909.50,6/28/2019 0:00,624223.12,837570.88,7/12/2019 0:00,654775.96,253385.49,1/16/2019 0:00,166454.75,99872.85,1/16/2019 0:00,312111.56,124844.62,1/16/2019 0:00,392865.58,65477.60,1/16/2019 0:00,10,685,Disponible
686,865254.49,998168.42,12/5/2018 0:00,604711.08,947167.33,5/15/2019 0:00,624506.01,446373.84,12/10/2018 0:00,499084.21,299450.53,12/10/2018 0:00,302355.54,120942.22,12/10/2018 0:00,374703.61,62450.60,12/10/2018 0:00,9,686,Disponible
687,921580.33,419133.93,5/29/2019 0:00,849112.44,52409.79,10/6/2019 0:00,804888.33,955762.18,12/17/2018 0:00,209566.97,125740.18,12/17/2018 0:00,424556.22,169822.49,12/17/2018 0:00,482933.00,80488.83,12/17/2018 0:00,6,687,Disponible
688,942509.87,552609.31,6/13/2019 0:00,763059.44,961152.83,12/20/2018 0:00,46730.18,171454.71,6/29/2019 0:00,276304.66,165782.79,6/29/2019 0:00,381529.72,152611.89,6/29/2019 0:00,28038.11,4673.02,6/29/2019 0:00,9,688,Disponible
689,490849.69,492465.18,6/28/2019 0:00,199516.30,57715.87,6/30/2019 0:00,922294.70,328465.31,9/15/2019 0:00,246232.59,147739.55,9/15/2019 0:00,99758.15,39903.26,9/15/2019 0:00,553376.82,92229.47,9/15/2019 0:00,11,689,Disponible
690,136161.08,153555.85,12/17/2018 0:00,729444.06,795408.41,10/2/2019 0:00,24770.15,194933.04,9/2/2019 0:00,76777.93,46066.76,9/2/2019 0:00,364722.03,145888.81,9/2/2019 0:00,14862.09,2477.02,9/2/2019 0:00,6,690,Disponible
691,436105.70,995759.92,2/20/2019 0:00,80213.79,890993.33,8/21/2019 0:00,927620.41,527345.26,2/1/2019 0:00,497879.96,298727.98,2/1/2019 0:00,40106.90,16042.76,2/1/2019 0:00,556572.25,92762.04,2/1/2019 0:00,1,691,Disponible
692,669660.01,534399.83,2/3/2019 0:00,449234.54,313307.99,8/23/2019 0:00,730184.06,302256.01,3/1/2019 0:00,267199.92,160319.95,3/1/2019 0:00,224617.27,89846.91,3/1/2019 0:00,438110.44,73018.41,3/1/2019 0:00,7,692,Disponible
693,586313.10,160773.31,7/9/2019 0:00,711272.42,129817.85,8/14/2019 0:00,413271.93,819382.41,10/27/2018 0:00,80386.66,48231.99,10/27/2018 0:00,355636.21,142254.48,10/27/2018 0:00,247963.16,41327.19,10/27/2018 0:00,2,693,Disponible
694,639919.73,449203.54,11/30/2018 0:00,765288.29,196109.15,10/31/2018 0:00,908782.02,387817.07,9/26/2019 0:00,224601.77,134761.06,9/26/2019 0:00,382644.15,153057.66,9/26/2019 0:00,545269.21,90878.20,9/26/2019 0:00,5,694,Disponible
695,392309.03,723510.24,10/8/2019 0:00,314571.88,829309.87,3/21/2019 0:00,670130.98,292521.24,8/27/2019 0:00,361755.12,217053.07,8/27/2019 0:00,157285.94,62914.38,8/27/2019 0:00,402078.59,67013.10,8/27/2019 0:00,2,695,Disponible
696,436080.09,68701.09,3/11/2019 0:00,84968.67,404856.25,1/17/2019 0:00,919285.34,375678.55,1/19/2019 0:00,34350.55,20610.33,1/19/2019 0:00,42484.34,16993.73,1/19/2019 0:00,551571.20,91928.53,1/19/2019 0:00,6,696,Disponible
697,623448.47,714579.17,4/9/2019 0:00,381060.26,562583.72,6/20/2019 0:00,60394.59,318864.54,3/4/2019 0:00,357289.59,214373.75,3/4/2019 0:00,190530.13,76212.05,3/4/2019 0:00,36236.75,6039.46,3/4/2019 0:00,9,697,Disponible
698,658742.36,775236.13,11/16/2018 0:00,563318.97,81015.61,1/6/2019 0:00,559268.78,318567.40,11/27/2018 0:00,387618.07,232570.84,11/27/2018 0:00,281659.49,112663.79,11/27/2018 0:00,335561.27,55926.88,11/27/2018 0:00,9,698,Disponible
699,970600.49,131136.85,4/11/2019 0:00,574013.41,77030.27,10/15/2019 0:00,301356.76,62740.20,6/27/2019 0:00,65568.43,39341.06,6/27/2019 0:00,287006.71,114802.68,6/27/2019 0:00,180814.06,30135.68,6/27/2019 0:00,4,699,Disponible
700,222163.23,244740.94,8/26/2019 0:00,793367.31,956844.57,12/6/2018 0:00,137411.51,166956.65,5/1/2019 0:00,122370.47,73422.28,5/1/2019 0:00,396683.66,158673.46,5/1/2019 0:00,82446.91,13741.15,5/1/2019 0:00,8,700,Disponible
